"YEAR","SERIAL","MONTH","HWTFINL","CPSID","ASECFLAG","ASECWTH","STATEFIP","COUNTY","PERNUM","WTFINL","CPSIDP","ASECWT","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP","VOTED","VOREG","VOSUPPWT"
2010,34816,3,1667.24,20090103299200,2,,27,27037,1,1667.24,20090103299201,,,,,,,,,,,
2010,34817,3,1116.4467,20100103799200,2,,27,27163,1,1482.2186,20100103799201,,,,,,,,,,,
2010,34817,3,1116.4467,20100103799200,2,,27,27163,2,1116.4467,20100103799202,,,,,,,,,,,
2010,34817,3,1116.4467,20100103799200,2,,27,27163,3,1404.1951,20100103799204,,,,,,,,,,,
2010,34817,3,1116.4467,20100103799200,2,,27,27163,4,962.0169,20100103799203,,,,,,,,,,,
2010,34818,3,1008.5319,20090303487600,2,,27,27163,1,1008.5319,20090303487601,,,,,,,,,,,
2010,34818,3,1008.5319,20090303487600,2,,27,27163,2,1522.7465,20090303487602,,,,,,,,,,,
2010,34819,3,1720.8985,20100303481900,2,,27,27123,1,1704.7884,20100303481901,,,,,,,,,,,
2010,34819,3,1720.8985,20100303481900,2,,27,27123,2,1720.8985,20100303481902,,,,,,,,,,,
2010,34820,3,1504.0916,20100102537900,2,,27,0,1,1504.0916,20100102537901,,,,,,,,,,,
2010,34820,3,1504.0916,20100102537900,2,,27,0,2,1491.0683,20100102537902,,,,,,,,,,,
2010,34821,3,941.4465,20100303482100,2,,27,27123,1,941.4465,20100303482101,,,,,,,,,,,
2010,34821,3,941.4465,20100303482100,2,,27,27123,2,1345.1506,20100303482102,,,,,,,,,,,
2010,34821,3,941.4465,20100303482100,2,,27,27123,3,1431.7669,20100303482103,,,,,,,,,,,
2010,34821,3,941.4465,20100303482100,2,,27,27123,4,1155.0646,20100303482104,,,,,,,,,,,
2010,34822,3,1667.0479,20090106563000,2,,27,27003,1,1667.0479,20090106563001,,,,,,,,,,,
2010,34822,3,1667.0479,20090106563000,2,,27,27003,2,1535.2962,20090106563002,,,,,,,,,,,
2010,34823,3,1717.5782,20100303482300,2,,27,27037,1,1717.5782,20100303482301,,,,,,,,,,,
2010,34823,3,1717.5782,20100303482300,2,,27,27037,2,1522.141,20100303482302,,,,,,,,,,,
2010,34824,3,1674.315,20100203483400,2,,27,27123,1,1470.8884,20100203483401,,,,,,,,,,,
2010,34824,3,1674.315,20100203483400,2,,27,27123,2,1674.315,20100203483402,,,,,,,,,,,
2010,34824,3,1674.315,20100203483400,2,,27,27123,3,1774.801,20100203483403,,,,,,,,,,,
2010,34825,3,1648.6763,20091206732300,2,,27,27123,1,1648.6763,20091206732301,,,,,,,,,,,
2010,34825,3,1648.6763,20091206732300,2,,27,27123,2,1787.5471,20091206732302,,,,,,,,,,,
2010,34825,3,1648.6763,20091206732300,2,,27,27123,3,1291.6784,20091206732304,,,,,,,,,,,
2010,34825,3,1648.6763,20091206732300,2,,27,27123,4,1543.96,20091206732303,,,,,,,,,,,
2010,34826,3,1632.4358,20091204704200,2,,27,0,1,1632.4358,20091204704201,,,,,,,,,,,
2010,34826,3,1632.4358,20091204704200,2,,27,0,2,1520.68,20091204704202,,,,,,,,,,,
2010,34826,3,1632.4358,20091204704200,2,,27,0,3,1702.3493,20091204704204,,,,,,,,,,,
2010,34826,3,1632.4358,20091204704200,2,,27,0,4,1663.2334,20091204704203,,,,,,,,,,,
2010,34827,3,1753.4487,20081202522600,2,,27,0,1,1787.5471,20081202522601,,,,,,,,,,,
2010,34827,3,1753.4487,20081202522600,2,,27,0,2,1753.4487,20081202522602,,,,,,,,,,,
2010,34828,3,1489.7195,20090203487500,2,,27,0,1,1489.7195,20090203487501,,,,,,,,,,,
2010,34830,3,1647.1299,20100203484000,2,,27,27123,1,1611.1221,20100203484001,,,,,,,,,,,
2010,34830,3,1647.1299,20100203484000,2,,27,27123,2,1647.1299,20100203484002,,,,,,,,,,,
2010,34830,3,1647.1299,20100203484000,2,,27,27123,3,1398.7291,20100203484003,,,,,,,,,,,
2010,34832,3,1556.0787,20091203627000,2,,27,27163,1,1556.0787,20091203627001,,,,,,,,,,,
2010,34832,3,1556.0787,20091203627000,2,,27,27163,2,1556.0787,20091203627002,,,,,,,,,,,
2010,34832,3,1556.0787,20091203627000,2,,27,27163,3,1665.965,20091203627003,,,,,,,,,,,
2010,34833,3,1604.7226,20100203484300,2,,27,0,1,1604.7226,20100203484301,,,,,,,,,,,
2010,34833,3,1604.7226,20100203484300,2,,27,0,2,1446.6741,20100203484302,,,,,,,,,,,
2010,34833,3,1604.7226,20100203484300,2,,27,0,3,1674.315,20100203484303,,,,,,,,,,,
2010,34835,3,1759.5373,20100203484500,2,,27,27003,1,1759.5373,20100203484501,,,,,,,,,,,
2010,34836,3,1704.0355,20091203922000,2,,27,0,1,1704.0355,20091203922001,,,,,,,,,,,
2010,34836,3,1704.0355,20091203922000,2,,27,0,2,1573.0853,20091203922002,,,,,,,,,,,
2010,34836,3,1704.0355,20091203922000,2,,27,0,3,1740.9234,20091203922004,,,,,,,,,,,
2010,34836,3,1704.0355,20091203922000,2,,27,0,4,1617.5503,20091203922003,,,,,,,,,,,
2010,34837,3,1832.6681,20081205119500,2,,27,27037,1,1832.6681,20081205119501,,,,,,,,,,,
2010,34837,3,1832.6681,20081205119500,2,,27,27037,2,1868.307,20081205119502,,,,,,,,,,,
2010,34837,3,1832.6681,20081205119500,2,,27,27037,3,1510.9993,20081205119503,,,,,,,,,,,
2010,34837,3,1832.6681,20081205119500,2,,27,27037,4,1738.3769,20081205119504,,,,,,,,,,,
2010,34839,3,1588.737,20091203920000,2,,27,27123,1,1634.8722,20091203920001,,,,,,,,,,,
2010,34839,3,1588.737,20091203920000,2,,27,27123,2,1588.737,20091203920002,,,,,,,,,,,
2010,34840,3,1704.0355,20081202511200,2,,27,0,1,1520.68,20081202511201,,,,,,,,,,,
2010,34840,3,1704.0355,20081202511200,2,,27,0,2,1704.0355,20081202511202,,,,,,,,,,,
2010,34840,3,1704.0355,20081202511200,2,,27,0,3,1705.9503,20081202511206,,,,,,,,,,,
2010,34840,3,1704.0355,20081202511200,2,,27,0,4,1973.2461,20081202511205,,,,,,,,,,,
2010,34840,3,1704.0355,20081202511200,2,,27,0,5,2015.2105,20081202511204,,,,,,,,,,,
2010,34840,3,1704.0355,20081202511200,2,,27,0,6,1404.5891,20081202511203,,,,,,,,,,,
2010,34841,3,1741.1753,20081202201800,2,,27,27003,1,1741.1753,20081202201801,,,,,,,,,,,
2010,34841,3,1741.1753,20081202201800,2,,27,27003,2,1533.7952,20081202201802,,,,,,,,,,,
2010,34841,3,1741.1753,20081202201800,2,,27,27003,3,2015.2105,20081202201804,,,,,,,,,,,
2010,34841,3,1741.1753,20081202201800,2,,27,27003,4,1847.5757,20081202201803,,,,,,,,,,,
2010,34842,3,1753.4487,20091204696600,2,,27,0,1,1787.5471,20091204696601,,,,,,,,,,,
2010,34842,3,1753.4487,20091204696600,2,,27,0,2,1753.4487,20091204696602,,,,,,,,,,,
2010,34843,3,1455.1531,20091206649400,2,,27,27037,1,1455.1531,20091206649401,,,,,,,,,,,
2010,34844,3,1455.1531,20091205273100,2,,27,0,1,1455.1531,20091205273101,,,,,,,,,,,
2010,34845,3,1456.4171,20081203702300,2,,27,27003,1,1456.4171,20081203702301,,,,,,,,,,,
2010,34845,3,1456.4171,20081203702300,2,,27,27003,2,1704.0355,20081203702302,,,,,,,,,,,
2010,34845,3,1456.4171,20081203702300,2,,27,27003,3,1545.9468,20081203702304,,,,,,,,,,,
2010,34845,3,1456.4171,20081203702300,2,,27,27003,4,1815.7032,20081203702303,,,,,,,,,,,
2010,34846,3,1361.2025,20090203489400,2,,27,27003,1,1361.2025,20090203489401,,,,,,,,,,,
2010,34846,3,1361.2025,20090203489400,2,,27,27003,2,1370.0092,20090203489402,,,,,,,,,,,
2010,34846,3,1361.2025,20090203489400,2,,27,27003,3,914.6256,20090203489403,,,,,,,,,,,
2010,34846,3,1361.2025,20090203489400,2,,27,27003,4,1235.0234,20090203489404,,,,,,,,,,,
2010,34847,3,1823.057,20091203910800,2,,27,27003,1,1823.057,20091203910801,,,,,,,,,,,
2010,34847,3,1823.057,20091203910800,2,,27,27003,2,1741.1753,20091203910802,,,,,,,,,,,
2010,34847,3,1823.057,20091203910800,2,,27,27003,3,1657.2844,20091203910804,,,,,,,,,,,
2010,34847,3,1823.057,20091203910800,2,,27,27003,4,1657.2844,20091203910803,,,,,,,,,,,
2010,34848,3,1588.737,20081203704300,2,,27,27037,1,1704.7969,20081203704301,,,,,,,,,,,
2010,34848,3,1588.737,20081203704300,2,,27,27037,2,1588.737,20081203704302,,,,,,,,,,,
2010,34849,3,1647.1299,20090203489700,2,,27,27037,1,1647.1299,20090203489701,,,,,,,,,,,
2010,34849,3,1647.1299,20090203489700,2,,27,27037,2,1462.4359,20090203489702,,,,,,,,,,,
2010,34850,3,1674.936,20081202213800,2,,27,0,1,1608.0931,20081202213801,,,,,,,,,,,
2010,34850,3,1674.936,20081202213800,2,,27,0,2,1674.936,20081202213802,,,,,,,,,,,
2010,34851,3,1238.9418,20100203486200,2,,27,27037,1,1392.8715,20100203486201,,,,,,,,,,,
2010,34851,3,1238.9418,20100203486200,2,,27,27037,2,1238.9418,20100203486202,,,,,,,,,,,
2010,34851,3,1238.9418,20100203486200,2,,27,27037,3,974.7736,20100203486203,,,,,,,,,,,
2010,34851,3,1238.9418,20100203486200,2,,27,27037,4,836.5791,20100203486204,,,,,,,,,,,
2010,34852,3,1753.4487,20081202524400,2,,27,27163,1,1753.4487,20081202524401,,,,,,,,,,,
2010,34852,3,1753.4487,20081202524400,2,,27,27163,2,1824.3897,20081202524402,,,,,,,,,,,
2010,34852,3,1753.4487,20081202524400,2,,27,27163,3,1802.189,20081202524403,,,,,,,,,,,
2010,34853,3,1361.2025,20090203490100,2,,27,0,1,1361.2025,20090203490101,,,,,,,,,,,
2010,34853,3,1361.2025,20090203490100,2,,27,0,2,1611.1221,20090203490102,,,,,,,,,,,
2010,34854,3,1123.0386,20091203611300,2,,27,27003,1,1123.0386,20091203611301,,,,,,,,,,,
2010,34854,3,1123.0386,20091203611300,2,,27,27003,2,2140.0866,20091203611304,,,,,,,,,,,
2010,34854,3,1123.0386,20091203611300,2,,27,27003,3,991.6631,20091203611302,,,,,,,,,,,
2010,34854,3,1123.0386,20091203611300,2,,27,27003,4,2140.0866,20091203611303,,,,,,,,,,,
2010,34854,3,1123.0386,20091203611300,2,,27,27003,5,2441.6451,20091203611305,,,,,,,,,,,
2010,34855,3,1692.0937,20090104281800,2,,27,27163,1,1622.1186,20090104281801,,,,,,,,,,,
2010,34855,3,1692.0937,20090104281800,2,,27,27163,2,1692.0937,20090104281802,,,,,,,,,,,
2010,34856,3,1455.1531,20091205972800,2,,27,27163,1,1455.1531,20091205972801,,,,,,,,,,,
2010,34857,3,1455.1531,20091205274100,2,,27,27037,1,1455.1531,20091205274101,,,,,,,,,,,
2010,34858,3,1753.4487,20091205636800,2,,27,0,1,1753.4487,20091205636801,,,,,,,,,,,
2010,34859,3,1630.6859,20100104709300,2,,27,0,1,1630.6859,20100104709301,,,,,,,,,,,
2010,34859,3,1630.6859,20100104709300,2,,27,0,2,1457.0553,20100104709302,,,,,,,,,,,
2010,34860,3,1588.737,20081204400000,2,,27,0,1,1588.737,20081204400001,,,,,,,,,,,
2010,34861,3,1692.0937,20100106766000,2,,27,0,1,1692.0937,20100106766001,,,,,,,,,,,
2010,34862,3,1611.063,20090105249200,2,,27,0,1,1611.063,20090105249201,,,,,,,,,,,
2010,34862,3,1611.063,20090105249200,2,,27,0,2,1542.4184,20090105249202,,,,,,,,,,,
2010,34864,3,1392.211,20090106919300,2,,27,0,1,1392.211,20090106919301,,,,,,,,,,,
2010,34865,3,1813.9423,20100303486500,2,,27,27003,1,1813.9423,20100303486501,,,,,,,,,,,
2010,34866,3,1720.8985,20090303492400,2,,27,27037,1,1720.8985,20090303492401,,,,,,,,,,,
2010,34867,3,1704.0355,20091206088500,2,,27,27123,1,1520.68,20091206088501,,,,,,,,,,,
2010,34867,3,1704.0355,20091206088500,2,,27,27123,2,1704.0355,20091206088502,,,,,,,,,,,
2010,34868,3,1616.8866,20100106019600,2,,27,0,1,1616.8866,20100106019601,,,,,,,,,,,
2010,34870,3,1872.941,20090303492800,2,,27,27163,1,1813.9423,20090303492801,,,,,,,,,,,
2010,34870,3,1872.941,20090303492800,2,,27,27163,2,1872.941,20090303492802,,,,,,,,,,,
2010,34871,3,1741.9725,20090303492900,2,,27,27037,1,1714.8994,20090303492901,,,,,,,,,,,
2010,34871,3,1741.9725,20090303492900,2,,27,27037,2,1741.9725,20090303492902,,,,,,,,,,,
2010,34872,3,1750.4489,20090303493000,2,,27,27003,1,1750.4489,20090303493001,,,,,,,,,,,
2010,34872,3,1750.4489,20090303493000,2,,27,27003,2,1069.7227,20090303493002,,,,,,,,,,,
2010,34872,3,1750.4489,20090303493000,2,,27,27003,3,1276.3534,20090303493003,,,,,,,,,,,
2010,34872,3,1750.4489,20090303493000,2,,27,27003,4,1124.004,20090303493004,,,,,,,,,,,
2010,34873,3,1717.5782,20090303493100,2,,27,0,1,1717.5782,20090303493101,,,,,,,,,,,
2010,34873,3,1717.5782,20090303493100,2,,27,0,2,1761.0868,20090303493102,,,,,,,,,,,
2010,34874,3,1687.8497,20090303493200,2,,27,27123,1,1687.8497,20090303493201,,,,,,,,,,,
2010,34875,3,1757.3572,20090303493300,2,,27,0,1,1761.0868,20090303493301,,,,,,,,,,,
2010,34875,3,1757.3572,20090303493300,2,,27,0,2,1757.3572,20090303493302,,,,,,,,,,,
2010,34876,3,1714.8994,20090303493400,2,,27,0,1,1714.8994,20090303493401,,,,,,,,,,,
2010,34877,3,1964.4542,20090303493500,2,,27,0,1,1964.4542,20090303493501,,,,,,,,,,,
2010,34879,3,1801.8051,20090303493700,2,,27,27163,1,1801.8051,20090303493701,,,,,,,,,,,
2010,34880,3,1717.5782,20090303493900,2,,27,27003,1,1717.5782,20090303493901,,,,,,,,,,,
2010,34880,3,1717.5782,20090303493900,2,,27,27003,2,1714.8994,20090303493902,,,,,,,,,,,
2010,34880,3,1717.5782,20090303493900,2,,27,27003,3,2129.478,20090303493903,,,,,,,,,,,
2010,34880,3,1717.5782,20090303493900,2,,27,27003,4,1872.941,20090303493904,,,,,,,,,,,
2010,34880,3,1717.5782,20090303493900,2,,27,27003,5,2187.3395,20090303493905,,,,,,,,,,,
2010,34880,3,1717.5782,20090303493900,2,,27,27003,6,1421.5699,20090303493906,,,,,,,,,,,
2010,34881,3,1703.6671,20100303488100,2,,27,27123,1,1689.108,20100303488101,,,,,,,,,,,
2010,34881,3,1703.6671,20100303488100,2,,27,27123,2,1703.6671,20100303488102,,,,,,,,,,,
2010,34881,3,1703.6671,20100303488100,2,,27,27123,3,1804.0392,20100303488103,,,,,,,,,,,
2010,34881,3,1703.6671,20100303488100,2,,27,27123,4,1649.3784,20100303488104,,,,,,,,,,,
2010,34882,3,1542.4184,20100105905300,2,,27,27037,1,1542.4184,20100105905301,,,,,,,,,,,
2010,34883,3,1924.5995,20090503484500,2,,27,0,1,1924.5995,20090503484501,,,,,,,,,,,
2010,34884,3,1632.4358,20081202522700,2,,27,0,1,1632.4358,20081202522701,,,,,,,,,,,
2010,34884,3,1632.4358,20081202522700,2,,27,0,2,1520.68,20081202522703,,,,,,,,,,,
2010,34884,3,1632.4358,20081202522700,2,,27,0,3,1740.9234,20081202522704,,,,,,,,,,,
2010,34885,3,1635.1901,20090203493000,2,,27,0,1,1635.1901,20090203493001,,,,,,,,,,,
2010,34886,3,1705.1324,20100303488600,2,,27,0,1,1705.1324,20100303488601,,,,,,,,,,,
2010,34886,3,1705.1324,20100303488600,2,,27,0,2,1634.9681,20100303488602,,,,,,,,,,,
2010,34886,3,1705.1324,20100303488600,2,,27,0,3,1804.0392,20100303488603,,,,,,,,,,,
2010,34886,3,1705.1324,20100303488600,2,,27,0,4,1786.8246,20100303488604,,,,,,,,,,,
2010,34886,3,1705.1324,20100303488600,2,,27,0,5,2079.1362,20100303488605,,,,,,,,,,,
2010,34887,3,1703.6671,20100303488700,2,,27,27123,1,1703.6671,20100303488701,,,,,,,,,,,
2010,34888,3,1053.9477,20100105905700,2,,27,0,1,1053.9477,20100105905701,,,,,,,,,,,
2010,34889,3,1717.5782,20100303488900,2,,27,0,1,1717.5782,20100303488901,,,,,,,,,,,
2010,34889,3,1717.5782,20100303488900,2,,27,0,2,1872.941,20100303488902,,,,,,,,,,,
2010,34890,3,1611.063,20100102538000,2,,27,0,1,1611.063,20100102538001,,,,,,,,,,,
2010,34891,3,1706.1879,20081206959200,2,,27,27037,1,1706.1879,20081206959201,,,,,,,,,,,
2010,34891,3,1706.1879,20081206959200,2,,27,27037,2,1931.0477,20081206959203,,,,,,,,,,,
2010,34891,3,1706.1879,20081206959200,2,,27,27037,3,1897.7352,20081206959202,,,,,,,,,,,
2010,34892,3,1824.7928,20090106920500,2,,27,27163,1,1824.7928,20090106920501,,,,,,,,,,,
2010,34893,3,1611.063,20090102143000,2,,27,27037,1,1611.063,20090102143001,,,,,,,,,,,
2010,34893,3,1611.063,20090102143000,2,,27,27037,2,1702.5473,20090102143002,,,,,,,,,,,
2010,34893,3,1611.063,20090102143000,2,,27,27037,3,2063.8034,20090102143003,,,,,,,,,,,
2010,34894,3,1647.1299,20090203493800,2,,27,0,1,1447.3005,20090203493801,,,,,,,,,,,
2010,34894,3,1647.1299,20090203493800,2,,27,0,2,1647.1299,20090203493802,,,,,,,,,,,
2010,34894,3,1647.1299,20090203493800,2,,27,0,3,1468.6684,20090203493803,,,,,,,,,,,
2010,34894,3,1647.1299,20090203493800,2,,27,0,4,1398.7291,20090203493804,,,,,,,,,,,
2010,34894,3,1647.1299,20090203493800,2,,27,0,5,1173.9108,20090203493805,,,,,,,,,,,
2010,34894,3,1647.1299,20090203493800,2,,27,0,6,1195.8612,20090203493806,,,,,,,,,,,
2010,34895,3,1720.8985,20100303489500,2,,27,0,1,1720.8985,20100303489501,,,,,,,,,,,
2010,34896,3,1667.24,20100106941500,2,,27,0,1,1667.24,20100106941501,,,,,,,,,,,
2010,34897,3,1854.4628,20100303489700,2,,27,0,1,1854.4628,20100303489701,,,,,,,,,,,
2010,34898,3,1733.6507,20090105447000,2,,27,0,1,1997.3488,20090105447001,,,,,,,,,,,
2010,34898,3,1733.6507,20090105447000,2,,27,0,2,1733.6507,20090105447002,,,,,,,,,,,
2010,34898,3,1733.6507,20090105447000,2,,27,0,3,2029.1266,20090105447004,,,,,,,,,,,
2010,34898,3,1733.6507,20090105447000,2,,27,0,4,1440.5685,20090105447003,,,,,,,,,,,
2010,34899,3,1733.6507,20090102155500,2,,27,0,1,1733.6507,20090102155501,,,,,,,,,,,
2010,34899,3,1733.6507,20090102155500,2,,27,0,2,1986.7429,20090102155502,,,,,,,,,,,
2010,34899,3,1733.6507,20090102155500,2,,27,0,3,1411.0217,20090102155503,,,,,,,,,,,
2010,34899,3,1733.6507,20090102155500,2,,27,0,4,1739.0215,20090102155506,,,,,,,,,,,
2010,34899,3,1733.6507,20090102155500,2,,27,0,5,1904.2189,20090102155505,,,,,,,,,,,
2010,34899,3,1733.6507,20090102155500,2,,27,0,6,1640.4643,20090102155504,,,,,,,,,,,
2010,34900,3,1813.9423,20090303495800,2,,27,0,1,1813.9423,20090303495801,,,,,,,,,,,
2010,34900,3,1813.9423,20090303495800,2,,27,0,2,1844.4108,20090303495802,,,,,,,,,,,
2010,34901,3,1191.7445,20090203494400,2,,27,27163,1,1191.7445,20090203494401,,,,,,,,,,,
2010,34901,3,1191.7445,20090203494400,2,,27,27163,2,1332.6629,20090203494402,,,,,,,,,,,
2010,34901,3,1191.7445,20090203494400,2,,27,27163,3,1604.7226,20090203494403,,,,,,,,,,,
2010,34903,3,1801.8051,20100303490300,2,,27,27123,1,1801.8051,20100303490301,,,,,,,,,,,
2010,34904,3,1750.4489,20090303496300,2,,27,27037,1,1750.4489,20090303496301,,,,,,,,,,,
2010,34904,3,1750.4489,20090303496300,2,,27,27037,2,1421.5699,20090303496302,,,,,,,,,,,
2010,34904,3,1750.4489,20090303496300,2,,27,27037,3,1844.4108,20090303496303,,,,,,,,,,,
2010,34905,3,1116.4467,20100106675800,2,,27,27003,1,1116.4467,20100106675801,,,,,,,,,,,
2010,34906,3,1588.737,20081204400300,2,,27,0,1,1588.737,20081204400301,,,,,,,,,,,
2010,34907,3,1574.8924,20100203492100,2,,27,27123,1,1485.5602,20100203492101,,,,,,,,,,,
2010,34907,3,1574.8924,20100203492100,2,,27,27123,2,1574.8924,20100203492102,,,,,,,,,,,
2010,34908,3,1667.24,20100102248600,2,,27,0,1,1667.24,20100102248601,,,,,,,,,,,
2010,34908,3,1667.24,20100102248600,2,,27,0,2,1591.377,20100102248602,,,,,,,,,,,
2010,34908,3,1667.24,20100102248600,2,,27,0,3,1113.9352,20100102248606,,,,,,,,,,,
2010,34908,3,1667.24,20100102248600,2,,27,0,4,1371.1907,20100102248605,,,,,,,,,,,
2010,34908,3,1667.24,20100102248600,2,,27,0,5,1711.9749,20100102248604,,,,,,,,,,,
2010,34908,3,1667.24,20100102248600,2,,27,0,6,1566.8391,20100102248603,,,,,,,,,,,
2010,34908,3,1667.24,20100102248600,2,,27,0,7,1490.5481,20100102248608,,,,,,,,,,,
2010,34908,3,1667.24,20100102248600,2,,27,0,8,1298.9468,20100102248607,,,,,,,,,,,
2010,34909,3,1741.1753,20081205494600,2,,27,27163,1,1741.1753,20081205494601,,,,,,,,,,,
2010,34910,3,1567.2498,20091202355100,2,,27,0,1,1608.0931,20091202355101,,,,,,,,,,,
2010,34910,3,1567.2498,20091202355100,2,,27,0,2,1567.2498,20091202355102,,,,,,,,,,,
2010,34911,3,1674.936,20081203710100,2,,27,0,1,1674.936,20081203710101,,,,,,,,,,,
2010,34911,3,1674.936,20081203710100,2,,27,0,2,1608.0931,20081203710102,,,,,,,,,,,
2010,34914,3,1852.4719,20090303497300,2,,27,0,1,1756.7623,20090303497301,,,,,,,,,,,
2010,34914,3,1852.4719,20090303497300,2,,27,0,2,1852.4719,20090303497302,,,,,,,,,,,
2010,34915,3,1368.6356,20090104271200,2,,27,27003,1,1632.5637,20090104271201,,,,,,,,,,,
2010,34915,3,1368.6356,20090104271200,2,,27,27003,2,1368.6356,20090104271202,,,,,,,,,,,
2010,34915,3,1368.6356,20090104271200,2,,27,27003,3,1311.3102,20090104271205,,,,,,,,,,,
2010,34915,3,1368.6356,20090104271200,2,,27,27003,4,1228.8661,20090104271204,,,,,,,,,,,
2010,34915,3,1368.6356,20090104271200,2,,27,27003,5,1110.091,20090104271203,,,,,,,,,,,
2010,34916,3,1276.1827,20100107041300,2,,27,0,1,1276.1827,20100107041301,,,,,,,,,,,
2010,34916,3,1276.1827,20100107041300,2,,27,0,2,1568.44,20100107041302,,,,,,,,,,,
2010,34916,3,1276.1827,20100107041300,2,,27,0,3,1228.8661,20100107041304,,,,,,,,,,,
2010,34916,3,1276.1827,20100107041300,2,,27,0,4,1137.261,20100107041303,,,,,,,,,,,
2010,34918,3,1667.0479,20090105050900,2,,27,27003,1,1702.5473,20090105050901,,,,,,,,,,,
2010,34918,3,1667.0479,20090105050900,2,,27,27003,2,1667.0479,20090105050902,,,,,,,,,,,
2010,34921,3,1659.0716,20090203496400,2,,27,27037,1,1659.0716,20090203496401,,,,,,,,,,,
2010,34921,3,1659.0716,20090203496400,2,,27,27037,2,1531.7794,20090203496402,,,,,,,,,,,
2010,34922,3,1674.6226,20091204696400,2,,27,0,1,1634.8722,20091204696401,,,,,,,,,,,
2010,34922,3,1674.6226,20091204696400,2,,27,0,2,1674.6226,20091204696402,,,,,,,,,,,
2010,34923,3,1823.057,20081202213700,2,,27,0,1,1741.1753,20081202213701,,,,,,,,,,,
2010,34923,3,1823.057,20081202213700,2,,27,0,2,1823.057,20081202213702,,,,,,,,,,,
2010,34924,3,1704.0355,20081206961200,2,,27,27163,1,1704.0355,20081206961201,,,,,,,,,,,
2010,34924,3,1704.0355,20081206961200,2,,27,27163,2,1573.0853,20081206961202,,,,,,,,,,,
2010,34924,3,1704.0355,20081206961200,2,,27,27163,3,1903.3207,20081206961203,,,,,,,,,,,
2010,34925,3,1704.0355,20091206800100,2,,27,27037,1,1704.0355,20091206800101,,,,,,,,,,,
2010,34926,3,1703.6671,20090303498600,2,,27,27163,1,1703.6671,20090303498601,,,,,,,,,,,
2010,34926,3,1703.6671,20090303498600,2,,27,27163,2,1689.108,20090303498602,,,,,,,,,,,
2010,34926,3,1703.6671,20090303498600,2,,27,27163,3,1944.1653,20090303498603,,,,,,,,,,,
2010,34926,3,1703.6671,20090303498600,2,,27,27163,4,1838.6126,20090303498604,,,,,,,,,,,
2010,34926,3,1703.6671,20090303498600,2,,27,27163,5,2000.4442,20090303498605,,,,,,,,,,,
2010,34926,3,1703.6671,20090303498600,2,,27,27163,6,1844.4108,20090303498606,,,,,,,,,,,
2010,34928,3,1711.9749,20100105210400,2,,27,27003,1,1711.9749,20100105210401,,,,,,,,,,,
2010,34928,3,1711.9749,20100105210400,2,,27,27003,2,1566.8391,20100105210402,,,,,,,,,,,
2010,34929,3,1674.315,20100203494200,2,,27,0,1,1674.315,20100203494201,,,,,,,,,,,
2010,34929,3,1674.315,20100203494200,2,,27,0,2,1611.1221,20100203494202,,,,,,,,,,,
2010,34929,3,1674.315,20100203494200,2,,27,0,3,1008.9092,20100203494203,,,,,,,,,,,
2010,34929,3,1674.315,20100203494200,2,,27,0,4,800.417,20100203494205,,,,,,,,,,,
2010,34931,3,1574.8924,20090203497500,2,,27,27037,1,1574.8924,20090203497501,,,,,,,,,,,
2010,34932,3,1398.7291,20100203494500,2,,27,0,1,1398.7291,20100203494501,,,,,,,,,,,
2010,34932,3,1398.7291,20100203494500,2,,27,0,2,1468.6684,20100203494502,,,,,,,,,,,
2010,34935,3,1185.387,20100203494800,2,,27,27003,1,1332.6629,20100203494801,,,,,,,,,,,
2010,34935,3,1185.387,20100203494800,2,,27,27003,2,1185.387,20100203494802,,,,,,,,,,,
2010,34935,3,1185.387,20100203494800,2,,27,27003,3,1195.0828,20100203494803,,,,,,,,,,,
2010,34935,3,1185.387,20100203494800,2,,27,27003,4,950.0385,20100203494804,,,,,,,,,,,
2010,34936,3,1693.9018,20091204286900,2,,27,27123,1,1573.0853,20091204286901,,,,,,,,,,,
2010,34936,3,1693.9018,20091204286900,2,,27,27123,2,1693.9018,20091204286902,,,,,,,,,,,
2010,34937,3,1456.4171,20091202685300,2,,27,0,1,1456.4171,20091202685301,,,,,,,,,,,
2010,34938,3,1674.315,20100203495100,2,,27,0,1,1674.315,20100203495101,,,,,,,,,,,
2010,34938,3,1674.315,20100203495100,2,,27,0,2,1611.1221,20100203495102,,,,,,,,,,,
2010,34938,3,1674.315,20100203495100,2,,27,0,3,1331.6014,20100203495103,,,,,,,,,,,
2010,34938,3,1674.315,20100203495100,2,,27,0,4,1446.6741,20100203495104,,,,,,,,,,,
2010,34939,3,1741.9725,20100303493900,2,,27,27163,1,1741.9725,20100303493901,,,,,,,,,,,
2010,34941,3,1924.5995,20100303494100,2,,27,0,1,1924.5995,20100303494101,,,,,,,,,,,
2010,34941,3,1924.5995,20100303494100,2,,27,0,2,1872.941,20100303494102,,,,,,,,,,,
2010,34942,3,1670.0505,20090102142900,2,,27,27037,1,1670.0505,20090102142901,,,,,,,,,,,
2010,34942,3,1670.0505,20090102142900,2,,27,27037,2,1673.2193,20090102142903,,,,,,,,,,,
2010,34942,3,1670.0505,20090102142900,2,,27,27037,3,1283.4424,20090102142902,,,,,,,,,,,
